action	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41
20	1.0	0.64	1.0	0.2364	0.19	0.0	0.5	0.3	0.26666666666666666	0.0	0.1875	0.2	0.3025	1.0	0.0	0.19	0.04888000000000001	0.12	0.0	0.5	0.09999999999999998	0.16666666666666666	0.0	0.1125	0.2	0.0	0.0	0.0	0.19	0.04888000000000001	0.12	0.0	0.5	0.09999999999999998	0.16666666666666666	0.0	0.1125	0.2	0.0	0.0	0.0	0.19
20	1.0	0.64	1.0	0.2364	0.19	0.0	0.5	0.3	0.26666666666666666	0.0	0.1875	0.2	0.3025	1.0	0.0	0.13333333333333333	0.04888000000000001	0.12	0.0	0.5	0.09999999999999998	0.16666666666666666	0.0	0.1125	0.2	0.0	0.0	0.0	0.13333333333333333	0.04888000000000001	0.12	0.0	0.5	0.09999999999999998	0.16666666666666666	0.0	0.1125	0.2	0.0	0.0	0.0	0.13333333333333333
9	1.0	0.64	1.0	0.2364	0.19	0.0	0.5	0.3	0.26666666666666666	0.0	0.1875	0.2	0.3025	1.0	0.0	0.11666666666666667	0.04888000000000001	0.12	0.0	0.5	0.09999999999999998	0.16666666666666666	0.0	0.1125	0.2	0.0	0.0	0.0	0.11666666666666667	0.04888000000000001	0.12	0.0	0.5	0.09999999999999998	0.16666666666666666	0.0	0.1125	0.2	0.0	0.0	0.0	0.11666666666666667
20	1.0	0.64	1.0	0.19952	0.09	0.0	0.6	0.2	0.1	0.0	0.075	0.0	0.3025	1.0	0.0	0.11	-0.036879999999999996	-0.07	0.0	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.1125	0.0	0.0	0.0	0.0	0.11	-0.036879999999999996	-0.07	0.0	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.1125	0.0	0.0	0.0	0.0	0.11
20	1.0	0.64	1.0	0.19952	0.09	0.0	0.6	0.2	0.1	0.0	0.075	0.0	0.3025	1.0	0.0	0.09666666666666666	-0.036879999999999996	-0.07	0.0	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.1125	0.0	0.0	0.0	0.0	0.09666666666666666	-0.036879999999999996	-0.07	0.0	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.1125	0.0	0.0	0.0	0.0	0.09666666666666666
20	1.0	0.64	1.0	0.19952	0.09	0.0	0.6	0.2	0.1	0.0	0.075	0.0	0.3025	1.0	0.0	0.06666666666666667	-0.036879999999999996	-0.07	0.0	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.1125	0.0	0.0	0.0	0.0	0.06666666666666667	-0.036879999999999996	-0.07	0.0	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.1125	0.0	0.0	0.0	0.0	0.06666666666666667
2	1.0	0.64	1.0	0.19952	0.09	0.0	0.6	0.2	0.1	0.0	0.075	0.0	0.3025	1.0	0.0	0.04	-0.036879999999999996	-0.07	0.0	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.1125	0.0	0.0	0.0	0.0	0.04	-0.036879999999999996	-0.07	0.0	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.1125	0.0	0.0	0.0	0.0	0.04
0	1.0	0.64	1.0	0.20072	0.1	0.0	0.6	0.2	0.11666666666666667	0.0	0.0875	0.0	0.3025	1.0	0.0	0.07666666666666666	-0.03567999999999999	-0.06	0.0	0.6	-0.09999999999999998	-0.15	0.0	-0.1	0.0	0.0	0.0	0.0	0.07666666666666666	-0.03567999999999999	-0.06	0.0	0.6	-0.09999999999999998	-0.15	0.0	-0.1	0.0	0.0	0.0	0.0	0.07666666666666666
5	1.0	0.64	1.0	0.21732	0.1	0.0	0.6	0.2	0.11666666666666667	0.0	0.0875	0.0	0.3025	1.0	0.0	0.006666666666666667	-0.019079999999999986	-0.06	0.0	0.6	-0.09999999999999998	-0.15	0.0	-0.1	0.0	0.0	0.0	0.0	0.006666666666666667	-0.019079999999999986	-0.06	0.0	0.6	-0.09999999999999998	-0.15	0.0	-0.1	0.0	0.0	0.0	0.0	0.006666666666666667
9	1.0	0.64	1.0	0.21872	0.11	0.05	0.6	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.21333333333333335	-0.01768	-0.05	0.05	0.6	-0.09999999999999998	-0.15	0.0	-0.0875	0.0	0.0	0.0	0.0	0.21333333333333335	-0.01768	-0.05	0.05	0.6	-0.09999999999999998	-0.15	0.0	-0.0875	0.0	0.0	0.0	0.0	0.21333333333333335
13	1.0	0.66	1.0	0.2404	0.19	0.19	0.5	0.3	0.26666666666666666	0.0	0.1875	0.2	0.3025	1.0	0.0	0.4533333333333333	0.021680000000000005	0.1	0.19	0.5	0.09999999999999998	0.15	0.0	0.0875	0.2	0.0	0.0	0.0	0.4533333333333333	0.021680000000000005	0.1	0.19	0.5	0.09999999999999998	0.15	0.0	0.0875	0.2	0.0	0.0	0.0	0.4533333333333333
20	1.0	0.66	1.0	0.2524	0.19	0.01	0.5333333333333333	0.3	0.26666666666666666	0.03333333333333333	0.1875	0.2	0.3025	1.0	0.0	0.23333333333333334	0.034280000000000005	0.1	0.01	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.0875	0.2	0.0	0.0	0.0	0.23333333333333334	0.034280000000000005	0.1	0.01	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.0875	0.2	0.0	0.0	0.0	0.23333333333333334
20	1.0	0.66	1.0	0.2524	0.19	0.01	0.5333333333333333	0.3	0.26666666666666666	0.03333333333333333	0.1875	0.2	0.3025	1.0	0.0	0.17	0.034280000000000005	0.1	0.01	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.0875	0.2	0.0	0.0	0.0	0.17	0.034280000000000005	0.1	0.01	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.0875	0.2	0.0	0.0	0.0	0.17
20	1.0	0.66	1.0	0.2524	0.19	0.01	0.5333333333333333	0.3	0.26666666666666666	0.03333333333333333	0.1875	0.2	0.3025	1.0	0.0	0.16	0.034280000000000005	0.1	0.01	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.0875	0.2	0.0	0.0	0.0	0.16	0.034280000000000005	0.1	0.01	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.0875	0.2	0.0	0.0	0.0	0.16
9	1.0	0.66	1.0	0.2524	0.19	0.01	0.5333333333333333	0.3	0.26666666666666666	0.03333333333333333	0.1875	0.2	0.3025	1.0	0.0	0.15666666666666668	0.034280000000000005	0.1	0.01	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.0875	0.2	0.0	0.0	0.0	0.15666666666666668	0.034280000000000005	0.1	0.01	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.0875	0.2	0.0	0.0	0.0	0.15666666666666668
10	1.0	0.66	1.0	0.21812	0.11	0.16	0.6	0.2	0.1	0.0	0.1	0.0	0.3025	1.0	0.0	0.38666666666666666	-0.034280000000000005	-0.05	0.16	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.38666666666666666	-0.034280000000000005	-0.05	0.16	0.6	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.38666666666666666
20	1.0	0.66	1.0	0.23012	0.11	0.04	0.6333333333333333	0.2	0.1	0.0	0.1	0.0	0.3025	1.0	0.0	0.28	-0.022280000000000022	-0.05	0.04	0.6333333333333333	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.28	-0.022280000000000022	-0.05	0.04	0.6333333333333333	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.28
8	1.0	0.66	1.0	0.23012	0.11	0.04	0.6333333333333333	0.2	0.1	0.0	0.1	0.0	0.3025	1.0	0.0	0.26666666666666666	-0.022280000000000022	-0.05	0.04	0.6333333333333333	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.26666666666666666	-0.022280000000000022	-0.05	0.04	0.6333333333333333	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.26666666666666666
20	1.0	0.66	1.0	0.23012	0.11	0.02	0.6333333333333333	0.2	0.1	0.0	0.1	0.0	0.3025	1.0	0.0	0.23666666666666666	-0.022280000000000022	-0.05	0.02	0.6333333333333333	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.23666666666666666	-0.022280000000000022	-0.05	0.02	0.6333333333333333	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.23666666666666666
7	1.0	0.66	1.0	0.23012	0.11	0.02	0.6333333333333333	0.2	0.1	0.0	0.1	0.0	0.3025	1.0	0.0	0.20666666666666667	-0.022280000000000022	-0.05	0.02	0.6333333333333333	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.20666666666666667	-0.022280000000000022	-0.05	0.02	0.6333333333333333	-0.09999999999999998	-0.16666666666666666	0.0	-0.0875	0.0	0.0	0.0	0.0	0.20666666666666667
20	1.0	0.66	1.0	0.23052	0.11	0.0	0.6333333333333333	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.07333333333333333	-0.02188000000000001	-0.05	0.0	0.6333333333333333	-0.09999999999999998	-0.15	0.0	-0.0875	0.0	0.0	0.0	0.0	0.07333333333333333	-0.02188000000000001	-0.05	0.0	0.6333333333333333	-0.09999999999999998	-0.15	0.0	-0.0875	0.0	0.0	0.0	0.0	0.07333333333333333
20	1.0	0.66	1.0	0.23052	0.11	0.0	0.6333333333333333	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.05	-0.02188000000000001	-0.05	0.0	0.6333333333333333	-0.09999999999999998	-0.15	0.0	-0.0875	0.0	0.0	0.0	0.0	0.05	-0.02188000000000001	-0.05	0.0	0.6333333333333333	-0.09999999999999998	-0.15	0.0	-0.0875	0.0	0.0	0.0	0.0	0.05
9	1.0	0.66	1.0	0.23052	0.11	0.0	0.6333333333333333	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.016666666666666666	-0.02188000000000001	-0.05	0.0	0.6333333333333333	-0.09999999999999998	-0.15	0.0	-0.0875	0.0	0.0	0.0	0.0	0.016666666666666666	-0.02188000000000001	-0.05	0.0	0.6333333333333333	-0.09999999999999998	-0.15	0.0	-0.0875	0.0	0.0	0.0	0.0	0.016666666666666666
20	1.0	0.68	1.0	0.2636	0.2	0.0	0.5333333333333333	0.3	0.2833333333333333	0.03333333333333333	0.2	0.2	0.3025	1.0	0.0	0.22	0.03308	0.11000000000000001	0.0	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.1	0.2	0.0	0.0	0.0	0.22	0.03308	0.11000000000000001	0.0	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.1	0.2	0.0	0.0	0.0	0.22
20	1.0	0.68	1.0	0.2636	0.2	0.0	0.5333333333333333	0.3	0.2833333333333333	0.03333333333333333	0.2	0.2	0.3025	1.0	0.0	0.21	0.03308	0.11000000000000001	0.0	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.1	0.2	0.0	0.0	0.0	0.21	0.03308	0.11000000000000001	0.0	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.1	0.2	0.0	0.0	0.0	0.21
20	1.0	0.68	1.0	0.2636	0.2	0.0	0.5333333333333333	0.3	0.2833333333333333	0.03333333333333333	0.2	0.2	0.3025	1.0	0.0	0.19666666666666666	0.03308	0.11000000000000001	0.0	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.1	0.2	0.0	0.0	0.0	0.19666666666666666	0.03308	0.11000000000000001	0.0	0.5333333333333333	0.09999999999999998	0.16666666666666666	0.03333333333333333	0.1	0.2	0.0	0.0	0.0	0.19666666666666666
20	1.0	0.68	1.0	0.24252	0.11	0.01	0.6666666666666666	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.14	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.14	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.14
20	1.0	0.68	1.0	0.24252	0.11	0.01	0.6666666666666666	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.07	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.07	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.07
20	1.0	0.68	1.0	0.24252	0.11	0.01	0.6666666666666666	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.05	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.05	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.05
2	1.0	0.68	1.0	0.24252	0.11	0.01	0.6666666666666666	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.02	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.02	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.02
9	1.0	0.68	1.0	0.24252	0.11	0.01	0.6666666666666666	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.016666666666666666	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.016666666666666666	-0.021079999999999988	-0.06000000000000001	0.01	0.6666666666666666	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.016666666666666666
13	1.0	0.7	1.0	0.25452	0.11	0.02	0.7	0.2	0.11666666666666667	0.0	0.1	0.0	0.3025	1.0	0.0	0.27666666666666667	-0.01527999999999996	-0.06000000000000001	0.02	0.7	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.27666666666666667	-0.01527999999999996	-0.06000000000000001	0.02	0.7	-0.09999999999999998	-0.16666666666666666	0.0	-0.1	0.0	0.0	0.0	0.0	0.27666666666666667
20	1.0	0.7	1.0	0.25452	0.11	0.02	0.7	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.25666666666666665	-0.01427999999999996	-0.06000000000000001	0.02	0.7	-0.09999999999999998	-0.15	0.03333333333333333	-0.1	0.0	0.0	0.0	0.0	0.25666666666666665	-0.01427999999999996	-0.06000000000000001	0.02	0.7	-0.09999999999999998	-0.15	0.03333333333333333	-0.1	0.0	0.0	0.0	0.0	0.25666666666666665
20	1.0	0.7	1.0	0.25452	0.11	0.02	0.7	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.24	-0.01427999999999996	-0.06000000000000001	0.02	0.7	-0.09999999999999998	-0.15	0.03333333333333333	-0.1	0.0	0.0	0.0	0.0	0.24	-0.01427999999999996	-0.06000000000000001	0.02	0.7	-0.09999999999999998	-0.15	0.03333333333333333	-0.1	0.0	0.0	0.0	0.0	0.24
8	1.0	0.7	1.0	0.25452	0.11	0.02	0.7	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.2	-0.01427999999999996	-0.06000000000000001	0.02	0.7	-0.09999999999999998	-0.15	0.03333333333333333	-0.1	0.0	0.0	0.0	0.0	0.2	-0.01427999999999996	-0.06000000000000001	0.02	0.7	-0.09999999999999998	-0.15	0.03333333333333333	-0.1	0.0	0.0	0.0	0.0	0.2
2	1.0	0.7	1.0	0.25452	0.11	0.0	0.7	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.016666666666666666	-0.01427999999999996	-0.06000000000000001	0.0	0.7	-0.09999999999999998	-0.15	0.03333333333333333	-0.1	0.0	0.0	0.0	0.0	0.016666666666666666	-0.01427999999999996	-0.06000000000000001	0.0	0.7	-0.09999999999999998	-0.15	0.03333333333333333	-0.1	0.0	0.0	0.0	0.0	0.016666666666666666
10	1.0	0.72	1.0	0.25452	0.11	0.13	0.7	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.4533333333333333	-0.032879999999999965	-0.06999999999999999	0.13	0.7	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.4533333333333333	-0.032879999999999965	-0.06999999999999999	0.13	0.7	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.4533333333333333
21	1.0	0.72	1.0	0.26652	0.11	0.03	0.7333333333333333	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.24666666666666667	-0.02088000000000001	-0.06999999999999999	0.03	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.24666666666666667	-0.02088000000000001	-0.06999999999999999	0.03	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.24666666666666667
8	1.0	0.72	1.0	0.26652	0.11	0.03	0.7333333333333333	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.16666666666666666	-0.02088000000000001	-0.06999999999999999	0.03	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.16666666666666666	-0.02088000000000001	-0.06999999999999999	0.03	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.16666666666666666
20	1.0	0.72	1.0	0.26652	0.11	0.01	0.7333333333333333	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.06	-0.02088000000000001	-0.06999999999999999	0.01	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.06	-0.02088000000000001	-0.06999999999999999	0.01	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.06
20	1.0	0.72	1.0	0.26652	0.11	0.01	0.7333333333333333	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.02666666666666667	-0.02088000000000001	-0.06999999999999999	0.01	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.02666666666666667	-0.02088000000000001	-0.06999999999999999	0.01	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.02666666666666667
2	1.0	0.72	1.0	0.26652	0.11	0.01	0.7333333333333333	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.01	-0.02088000000000001	-0.06999999999999999	0.01	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.01	-0.02088000000000001	-0.06999999999999999	0.01	0.7333333333333333	-0.2	-0.15	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.01
10	1.0	0.74	1.0	0.27852	0.11	0.04	0.7666666666666667	0.2	0.11666666666666667	0.03333333333333333	0.1	0.0	0.3025	1.0	0.0	0.28	-0.026079999999999992	-0.06999999999999999	0.04	0.7666666666666667	-0.2	-0.16666666666666666	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.28	-0.026079999999999992	-0.06999999999999999	0.04	0.7666666666666667	-0.2	-0.16666666666666666	0.03333333333333333	-0.11249999999999999	0.0	0.0	0.0	0.0	0.28
6	1.0	0.74	1.0	0.31472	0.12	0.02	0.8	0.2	0.11666666666666667	0.03333333333333333	0.1125	0.0	0.3025	1.0	0.0	0.30333333333333334	0.010120000000000018	-0.06	0.02	0.8	-0.2	-0.16666666666666666	0.03333333333333333	-0.09999999999999999	0.0	0.0	0.0	0.0	0.30333333333333334	0.010120000000000018	-0.06	0.02	0.8	-0.2	-0.16666666666666666	0.03333333333333333	-0.09999999999999999	0.0	0.0	0.0	0.0	0.30333333333333334
13	1.0	0.74	1.0	0.31492	0.12	0.0	0.8	0.2	0.11666666666666667	0.03333333333333333	0.1125	0.0	0.3025	1.0	0.0	0.20333333333333334	0.010319999999999996	-0.06	0.0	0.8	-0.2	-0.16666666666666666	0.03333333333333333	-0.09999999999999999	0.0	0.0	0.0	0.0	0.20333333333333334	0.010319999999999996	-0.06	0.0	0.8	-0.2	-0.16666666666666666	0.03333333333333333	-0.09999999999999999	0.0	0.0	0.0	0.0	0.20333333333333334
21	1.0	0.74	1.0	0.31492	0.12	0.0	0.8	0.2	0.11666666666666667	0.06666666666666667	0.1125	0.0	0.3025	1.0	0.0	0.2	0.010919999999999985	-0.06	0.0	0.8	-0.2	-0.15	0.06666666666666667	-0.09999999999999999	0.0	0.0	0.0	0.0	0.2	0.010919999999999985	-0.06	0.0	0.8	-0.2	-0.15	0.06666666666666667	-0.09999999999999999	0.0	0.0	0.0	0.0	0.2
2	1.0	0.74	1.0	0.31492	0.12	0.0	0.8	0.2	0.11666666666666667	0.06666666666666667	0.1125	0.0	0.3025	1.0	0.0	0.16	0.010919999999999985	-0.06	0.0	0.8	-0.2	-0.15	0.06666666666666667	-0.09999999999999999	0.0	0.0	0.0	0.0	0.16	0.010919999999999985	-0.06	0.0	0.8	-0.2	-0.15	0.06666666666666667	-0.09999999999999999	0.0	0.0	0.0	0.0	0.16
9	1.0	0.74	1.0	0.31492	0.12	0.0	0.8	0.2	0.11666666666666667	0.06666666666666667	0.1125	0.0	0.3025	1.0	0.0	0.13666666666666666	0.010919999999999985	-0.06	0.0	0.8	-0.2	-0.15	0.06666666666666667	-0.09999999999999999	0.0	0.0	0.0	0.0	0.13666666666666666	0.010919999999999985	-0.06	0.0	0.8	-0.2	-0.15	0.06666666666666667	-0.09999999999999999	0.0	0.0	0.0	0.0	0.13666666666666666
13	1.0	0.76	1.0	0.31652	0.12	0.04	0.8	0.2	0.13333333333333333	0.06666666666666667	0.1125	0.0	0.3025	1.0	0.0	0.31333333333333335	-0.003479999999999983	-0.06	0.04	0.8	-0.2	-0.13333333333333333	0.06666666666666667	-0.09999999999999999	0.0	0.0	0.0	0.0	0.31333333333333335	-0.003479999999999983	-0.06	0.04	0.8	-0.2	-0.13333333333333333	0.06666666666666667	-0.09999999999999999	0.0	0.0	0.0	0.0	0.31333333333333335
20	1.0	0.76	1.0	0.31652	0.12	0.04	0.8	0.2	0.13333333333333333	0.1	0.1125	0.0	0.3025	1.0	0.0	0.24666666666666667	-0.003479999999999983	-0.06	0.04	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.24666666666666667	-0.003479999999999983	-0.06	0.04	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.24666666666666667
8	1.0	0.76	1.0	0.31652	0.12	0.04	0.8	0.2	0.13333333333333333	0.1	0.1125	0.0	0.3025	1.0	0.0	0.18333333333333332	-0.003479999999999983	-0.06	0.04	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.18333333333333332	-0.003479999999999983	-0.06	0.04	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.18333333333333332
20	1.0	0.76	1.0	0.31652	0.12	0.0	0.8	0.2	0.13333333333333333	0.1	0.1125	0.0	0.3025	1.0	0.0	0.09	-0.003479999999999983	-0.06	0.0	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.09	-0.003479999999999983	-0.06	0.0	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.09
2	1.0	0.76	1.0	0.31652	0.12	0.0	0.8	0.2	0.13333333333333333	0.1	0.1125	0.0	0.3025	1.0	0.0	0.056666666666666664	-0.003479999999999983	-0.06	0.0	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.056666666666666664	-0.003479999999999983	-0.06	0.0	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.056666666666666664
9	1.0	0.76	1.0	0.31652	0.12	0.02	0.8	0.2	0.13333333333333333	0.1	0.1125	0.0	0.3025	1.0	0.0	0.13	-0.003479999999999983	-0.06	0.02	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.13	-0.003479999999999983	-0.06	0.02	0.8	-0.2	-0.11666666666666667	0.1	-0.09999999999999999	0.0	0.0	0.0	0.0	0.13
13	1.0	0.78	1.0	0.31652	0.12	0.14	0.8	0.2	0.13333333333333333	0.1	0.1125	0.0	0.3025	1.0	0.0	0.46	-0.017479999999999996	-0.08000000000000002	0.14	0.8	-0.2	-0.11666666666666667	0.1	-0.12499999999999999	0.0	0.0	0.0	0.0	0.46	-0.017479999999999996	-0.08000000000000002	0.14	0.8	-0.2	-0.11666666666666667	0.1	-0.12499999999999999	0.0	0.0	0.0	0.0	0.46
0	1.0	0.78	1.0	0.31652	0.12	0.14	0.8	0.2	0.13333333333333333	0.13333333333333333	0.1125	0.0	0.3025	1.0	0.0	0.4266666666666667	-0.017079999999999984	-0.08000000000000002	0.14	0.8	-0.2	-0.1	0.13333333333333333	-0.12499999999999999	0.0	0.0	0.0	0.0	0.4266666666666667	-0.017079999999999984	-0.08000000000000002	0.14	0.8	-0.2	-0.1	0.13333333333333333	-0.12499999999999999	0.0	0.0	0.0	0.0	0.4266666666666667
21	1.0	0.78	1.0	0.31692	0.12	0.04	0.8	0.2	0.13333333333333333	0.13333333333333333	0.1125	0.0	0.3025	1.0	0.0	0.27666666666666667	-0.016680000000000028	-0.08000000000000002	0.04	0.8	-0.2	-0.1	0.13333333333333333	-0.12499999999999999	0.0	0.0	0.0	0.0	0.27666666666666667	-0.016680000000000028	-0.08000000000000002	0.04	0.8	-0.2	-0.1	0.13333333333333333	-0.12499999999999999	0.0	0.0	0.0	0.0	0.27666666666666667
20	1.0	0.78	1.0	0.31692	0.12	0.04	0.8	0.2	0.13333333333333333	0.13333333333333333	0.1125	0.0	0.3025	1.0	0.0	0.23333333333333334	-0.016680000000000028	-0.08000000000000002	0.04	0.8	-0.2	-0.1	0.13333333333333333	-0.12499999999999999	0.0	0.0	0.0	0.0	0.23333333333333334	-0.016680000000000028	-0.08000000000000002	0.04	0.8	-0.2	-0.1	0.13333333333333333	-0.12499999999999999	0.0	0.0	0.0	0.0	0.23333333333333334
